Date,Open,High,Low,Close,Adj Close,Volume
2000-02-07,363.30126953125,363.4615478515625,348.3974304199219,350.0,192.4363555908203,2377050
2000-02-08,350.1602478027344,354.96795654296875,350.0,351.44232177734375,193.229248046875,2430363
2000-02-09,351.28204345703125,353.04486083984375,343.75,343.75,188.99989318847656,2083107
2000-02-10,345.03204345703125,351.1217956542969,341.3461608886719,347.275634765625,190.9383544921875,2491788
2000-02-11,346.3141174316406,352.0833435058594,342.46795654296875,342.94873046875,188.55934143066406,2671812
2000-02-14,342.94873046875,348.55767822265625,342.46795654296875,344.55126953125,189.4404296875,1890447
2000-02-15,343.5897521972656,356.4102478027344,343.4294738769531,352.5641174316406,193.8460235595703,2447055
2000-02-16,350.3205261230469,351.1217956542969,344.55126953125,347.8365478515625,191.2467498779297,1889004
2000-02-17,345.8333435058594,347.75640869140625,333.3333435058594,335.8974304199219,184.6824188232422,3759483
2000-02-18,335.8974304199219,338.30126953125,320.3525695800781,320.8333435058594,176.39996337890625,4592562
2000-02-22,323.71795654296875,333.3333435058594,320.6730651855469,332.3717956542969,182.74392700195312,3540030
2000-02-23,333.3333435058594,340.8653869628906,329.1666564941406,334.6153869628906,183.97750854492188,2854293
2000-02-24,334.1346130371094,340.8653869628906,323.2371826171875,335.8974304199219,184.6824188232422,3590418
2000-02-25,332.05126953125,335.7371826171875,322.275634765625,323.3974304199219,177.80972290039062,3467022
2000-02-28,323.0769348144531,339.1025695800781,323.0769348144531,331.8910217285156,182.4795684814453,3515577
2000-02-29,334.9358825683594,343.5897521972656,333.6538391113281,339.4230651855469,186.6208953857422,2934750
2000-03-01,342.30767822265625,343.26922607421875,335.25640869140625,336.8589782714844,185.2111358642578,3469557
2000-03-02,336.8589782714844,349.0384521484375,335.5769348144531,346.79486083984375,190.6739959716797,2585037
2000-03-03,351.9230651855469,360.25640869140625,351.44232177734375,357.3717956542969,196.48947143554688,3089307
2000-03-06,357.69232177734375,357.69232177734375,345.19232177734375,352.4038391113281,194.32962036132812,2404818
2000-03-07,352.24359130859375,352.24359130859375,332.3717956542969,333.1730651855469,183.7249755859375,3851835
2000-03-08,333.974365234375,339.5833435058594,330.9294738769531,334.1346130371094,184.2552032470703,3108963
2000-03-09,334.1346130371094,338.4615478515625,326.1217956542969,330.76922607421875,182.39944458007812,2457663
2000-03-10,335.5769348144531,343.75,333.3333435058594,337.6602478027344,186.19940185546875,2690961
2000-03-13,330.76922607421875,334.6153869628906,327.24359130859375,331.8910217285156,183.01791381835938,2503917
2000-03-14,332.3717956542969,332.69232177734375,325.1602478027344,325.6410217285156,179.57159423828125,2479152
2000-03-15,325.3205261230469,345.3525695800781,323.71795654296875,342.46795654296875,188.8505401611328,3368430
2000-03-16,342.7884521484375,357.53204345703125,342.30767822265625,356.4102478027344,196.5389404296875,3900624
2000-03-17,354.1666564941406,362.6602478027344,351.7628173828125,358.6538391113281,197.77618408203125,4142190
2000-03-20,358.6538391113281,363.4615478515625,352.8846130371094,361.3782043457031,199.2784423828125,2027532
2000-03-21,355.76922607421875,388.30126953125,354.00640869140625,385.8974304199219,212.79930114746094,4828746
2000-03-22,385.8974304199219,389.5833435058594,381.0897521972656,386.8589782714844,213.3295440673828,2822508
2000-03-23,388.4615478515625,410.25640869140625,387.01922607421875,410.25640869140625,226.23187255859375,4071756
2000-03-24,404.1666564941406,409.6153869628906,399.8397521972656,407.8525695800781,224.90626525878906,2999997
2000-03-27,404.4871826171875,407.05126953125,400.6410217285156,404.96795654296875,223.31564331054688,2132988
2000-03-28,401.9230651855469,406.73077392578125,400.0,400.0,220.57606506347656,2835573
2000-03-29,403.525634765625,422.75640869140625,403.525634765625,417.94873046875,230.4736785888672,5087043
2000-03-30,415.3846130371094,416.6666564941406,404.00640869140625,407.05126953125,224.46438598632812,3245697
2000-03-31,408.3333435058594,409.9358825683594,396.79486083984375,399.0384521484375,220.04580688476562,3046056
2000-04-03,398.0769348144531,412.8205261230469,397.4358825683594,412.8205261230469,227.64585876464844,2493699
2000-04-04,406.5705261230469,407.3717956542969,377.24359130859375,394.8717956542969,217.7481231689453,4293900
2000-04-05,390.0641174316406,397.4358825683594,386.3782043457031,393.1089782714844,216.77597045898438,2784444
2000-04-06,395.3525695800781,404.3269348144531,395.03204345703125,402.24359130859375,221.813232421875,1792869
2000-04-07,404.1666564941406,409.775634765625,400.48077392578125,407.2115478515625,224.5528106689453,1732458
2000-04-10,408.6538391113281,412.8205261230469,404.80767822265625,408.8141174316406,225.4364471435547,1850472
2000-04-11,405.9294738769531,420.19232177734375,404.1666564941406,414.4230651855469,228.52944946289062,2730312
2000-04-12,416.9871826171875,418.5897521972656,400.0,401.9230651855469,221.636474609375,2527590
2000-04-13,403.525634765625,403.6858825683594,384.6153869628906,385.8974304199219,212.79930114746094,3314610
2000-04-14,379.4871826171875,384.9358825683594,366.8269348144531,373.71795654296875,206.08314514160156,4113915
2000-04-17,370.19232177734375,392.94873046875,368.9102478027344,389.74359130859375,214.92030334472656,4153695
2000-04-18,391.8269348144531,404.96795654296875,389.5833435058594,401.28204345703125,221.28294372558594,3306927
2000-04-19,400.1602478027344,402.0833435058594,395.19232177734375,398.71795654296875,219.86917114257812,1839552
2000-04-20,400.1602478027344,406.4102478027344,398.71795654296875,406.4102478027344,224.1109161376953,2217384
2000-04-24,402.5641174316406,420.3525695800781,400.80126953125,415.54486083984375,229.148193359375,3121911
2000-04-25,416.025634765625,426.44232177734375,412.5,425.6410217285156,234.7156219482422,2971098
2000-04-26,425.9615478515625,430.6089782714844,413.6217956542969,418.5897521972656,230.82713317871094,2773329
2000-04-27,411.5384521484375,415.224365234375,405.6089782714844,414.1025695800781,228.3528594970703,2629536
2000-04-28,413.78204345703125,415.3846130371094,401.44232177734375,403.20513916015625,222.343505859375,1837407
2000-05-01,407.69232177734375,415.3846130371094,404.4871826171875,408.6538391113281,225.34820556640625,1623258
2000-05-02,407.69232177734375,414.9038391113281,405.6089782714844,412.98077392578125,227.73423767089844,1654263
2000-05-03,408.974365234375,410.25640869140625,396.3141174316406,400.1602478027344,220.66436767578125,2157324
2000-05-04,403.6858825683594,403.8461608886719,391.6666564941406,394.8717956542969,217.7481231689453,2003430
2000-05-05,394.8717956542969,410.25640869140625,393.5897521972656,405.1282043457031,223.40408325195312,2689167
2000-05-08,400.9615478515625,406.73077392578125,397.1153869628906,403.3653869628906,222.43182373046875,1517945
2000-05-09,402.8846130371094,405.2884521484375,391.3461608886719,400.9615478515625,221.1062774658203,1747122
2000-05-10,396.1538391113281,400.48077392578125,385.0961608886719,389.4230651855469,214.7434539794922,1957722
2000-05-11,396.1538391113281,402.8846130371094,390.3846130371094,391.8269348144531,216.0691375732422,1746849
2000-05-12,390.8653869628906,404.80767822265625,389.9038391113281,401.9230651855469,221.636474609375,1392794
2000-05-15,402.4038391113281,418.75,401.9230651855469,415.3846130371094,229.05967712402344,1762319
2000-05-16,421.6346130371094,424.51922607421875,415.3846130371094,417.30767822265625,230.12022399902344,2201147
2000-05-17,413.4615478515625,418.26922607421875,408.6538391113281,412.5,227.468994140625,1468337
2000-05-18,411.5384521484375,418.26922607421875,406.73077392578125,408.6538391113281,225.34820556640625,1672697
2000-05-19,400.9615478515625,405.2884521484375,392.30767822265625,399.0384521484375,220.04580688476562,1676090
2000-05-22,399.0384521484375,399.0384521484375,375.0,384.6153869628906,212.0922393798828,2178098
2000-05-23,378.3653869628906,384.6153869628906,376.44232177734375,384.6153869628906,212.0922393798828,1571960
2000-05-24,376.9230651855469,394.23077392578125,376.9230651855469,390.3846130371094,215.27374267578125,1942538
2000-05-25,390.3846130371094,398.55767822265625,382.69232177734375,390.3846130371094,215.27374267578125,1487005
2000-05-26,387.98077392578125,391.8269348144531,379.3269348144531,381.25,210.23655700683594,1152619
2000-05-30,383.1730651855469,396.1538391113281,379.80767822265625,394.23077392578125,217.39462280273438,1682915
2000-05-31,398.0769348144531,410.0961608886719,396.1538391113281,404.80767822265625,223.22718811035156,1880398
2000-06-01,400.48077392578125,410.5769348144531,390.3846130371094,402.8846130371094,222.16676330566406,1666288
2000-06-02,410.0961608886719,415.3846130371094,398.0769348144531,405.76922607421875,223.75750732421875,1561911
2000-06-05,400.0,401.9230651855469,392.7884521484375,396.6346130371094,218.72023010253906,1246999
2000-06-06,396.1538391113281,398.55767822265625,388.94232177734375,393.75,217.12953186035156,1035424
2000-06-07,393.26922607421875,403.3653869628906,392.30767822265625,395.19232177734375,217.9249725341797,1296958
2000-06-08,396.1538391113281,397.1153869628906,388.4615478515625,391.3461608886719,215.80398559570312,1129934
2000-06-09,392.7884521484375,394.23077392578125,378.8461608886719,383.6538391113281,211.56210327148438,1425164
2000-06-12,384.6153869628906,385.5769348144531,372.5961608886719,383.6538391113281,211.56210327148438,1592006
2000-06-13,384.6153869628906,396.6346130371094,382.69232177734375,393.75,217.12953186035156,1742832
2000-06-14,394.23077392578125,398.55767822265625,387.01922607421875,392.30767822265625,216.3341064453125,1339013
2000-06-15,388.4615478515625,400.0,384.6153869628906,399.0384521484375,220.04580688476562,1557959
2000-06-16,400.0,401.44232177734375,392.66827392578125,393.26922607421875,216.86444091796875,2469363
2000-06-19,390.8653869628906,398.0769348144531,384.6153869628906,386.5384521484375,213.15281677246094,1274962
2000-06-20,399.51922607421875,399.51922607421875,385.5769348144531,392.30767822265625,216.3341064453125,1451008
2000-06-21,385.0961608886719,387.5,378.3653869628906,380.2884521484375,209.70632934570312,1799876
2000-06-22,378.3653869628906,384.6153869628906,368.75,375.0,206.79000854492188,2040246
2000-06-23,374.51922607421875,383.6538391113281,373.55767822265625,383.6538391113281,211.56210327148438,1325441
2000-06-26,379.80767822265625,385.0961608886719,377.4038391113281,384.1346130371094,211.8272247314453,1183429
2000-06-27,384.6153869628906,387.01922607421875,377.4038391113281,378.8461608886719,208.9109649658203,1275703
2000-06-28,382.69232177734375,390.8653869628906,381.25,388.8221130371094,214.41213989257812,1722084
2000-06-29,388.4615478515625,388.4615478515625,379.3269348144531,382.69232177734375,211.03182983398438,1676090
2000-06-30,378.8461608886719,408.5336608886719,377.4038391113281,407.69232177734375,224.81787109375,2479919
2000-07-03,403.8461608886719,403.8461608886719,395.19232177734375,400.0,220.57606506347656,858598
2000-07-05,401.9230651855469,401.9230651855469,380.76922607421875,384.1346130371094,212.38674926757812,1762540
2000-07-06,385.0961608886719,392.30767822265625,383.1730651855469,386.05767822265625,213.4500732421875,1250145
2000-07-07,390.3846130371094,396.1538391113281,387.01922607421875,394.7115478515625,218.23475646972656,1291914
2000-07-10,394.7115478515625,404.80767822265625,393.26922607421875,403.3653869628906,223.01934814453125,1592071
2000-07-11,402.4038391113281,410.5769348144531,400.48077392578125,401.9230651855469,222.221923828125,1678638
2000-07-12,414.4230651855469,414.4230651855469,401.9230651855469,413.4615478515625,228.60154724121094,1401803
2000-07-13,409.6153869628906,415.3846130371094,399.51922607421875,403.8461608886719,223.2852325439453,2093065
2000-07-14,402.4038391113281,403.8461608886719,396.1538391113281,396.1538391113281,219.0321502685547,1446107
2000-07-17,396.6346130371094,418.75,396.6346130371094,412.98077392578125,228.3357391357422,2388048
2000-07-18,412.5,413.4615478515625,401.9230651855469,401.9230651855469,222.221923828125,1558375
2000-07-19,407.2115478515625,410.0961608886719,404.3269348144531,405.76922607421875,224.34861755371094,1239069
2000-07-20,409.1346130371094,421.1538391113281,406.25,417.7884521484375,230.993896484375,1458665
2000-07-21,420.19232177734375,421.1538391113281,412.5,416.3461608886719,230.19639587402344,1692561
2000-07-24,416.8269348144531,420.19232177734375,412.5,415.3846130371094,229.66490173339844,1227200
2000-07-25,415.3846130371094,416.8269348144531,411.5384521484375,412.01922607421875,227.80409240722656,1100814
2000-07-26,414.9038391113281,414.9038391113281,400.9615478515625,400.9615478515625,221.69044494628906,2179489
2000-07-27,404.80767822265625,408.1730651855469,401.9230651855469,403.8461608886719,223.2852325439453,1792258
2000-07-28,403.8461608886719,404.80767822265625,387.5,391.8269348144531,216.6399383544922,1742871
2000-07-31,397.1153869628906,406.73077392578125,395.6730651855469,397.5961608886719,219.82955932617188,2235246
2000-08-01,399.51922607421875,406.73077392578125,398.55767822265625,405.76922607421875,224.34861755371094,1690377
2000-08-02,403.3653869628906,406.25,396.1538391113281,400.0,221.15869140625,2007941
2000-08-03,414.4230651855469,414.4230651855469,399.0384521484375,406.73077392578125,224.8801727294922,1681602
2000-08-04,399.0384521484375,411.5384521484375,393.75,410.5769348144531,227.00674438476562,1181505
2000-08-07,400.9615478515625,412.5,400.9615478515625,404.80767822265625,223.81690979003906,1004861
2000-08-08,408.1730651855469,413.94232177734375,400.0,413.4615478515625,228.60154724121094,1145066
2000-08-09,414.4230651855469,432.2115478515625,412.5,430.2884521484375,237.9051513671875,2786901
2000-08-10,429.80767822265625,439.9038391113281,426.9230651855469,438.4615478515625,242.42396545410156,2371421
2000-08-11,431.73077392578125,441.3461608886719,428.8461608886719,435.0961608886719,240.56324768066406,1574443
2000-08-14,433.6538391113281,439.9038391113281,429.3269348144531,438.4615478515625,242.42396545410156,1013350
2000-08-15,436.5384521484375,441.3461608886719,432.2115478515625,440.3846130371094,243.4872283935547,1402986
2000-08-16,440.3846130371094,440.3846130371094,432.2115478515625,437.01922607421875,241.62657165527344,968721
2000-08-17,433.1730651855469,440.3846130371094,430.76922607421875,436.05767822265625,241.0948944091797,1342900
2000-08-18,432.2115478515625,434.6153869628906,428.8461608886719,432.2115478515625,238.9683380126953,1081574
2000-08-21,436.05767822265625,438.94232177734375,431.73077392578125,435.0961608886719,240.56324768066406,1015846
2000-08-22,435.5769348144531,437.98077392578125,431.25,432.69232177734375,239.23414611816406,1051375
2000-08-23,432.69232177734375,446.6346130371094,431.73077392578125,445.6730651855469,246.41122436523438,1470664
2000-08-24,446.6346130371094,458.1730651855469,444.23077392578125,453.3653869628906,250.66421508789062,1557569
2000-08-25,454.3269348144531,458.1730651855469,452.8846130371094,455.76922607421875,251.99339294433594,1052792
2000-08-28,457.69232177734375,465.3846130371094,457.2115478515625,461.5384521484375,255.18316650390625,1632280
2000-08-29,458.1730651855469,461.05767822265625,455.2884521484375,460.5769348144531,254.65158081054688,1069991
2000-08-30,454.80767822265625,456.25,439.4230651855469,442.30767822265625,244.5504913330078,1362712
2000-08-31,440.3846130371094,456.25,439.9038391113281,450.9615478515625,249.33511352539062,1547078
2000-09-01,455.76922607421875,459.1346130371094,444.7115478515625,450.0,248.80357360839844,1006330
2000-09-05,449.51922607421875,453.3653869628906,444.7115478515625,444.7115478515625,245.87957763671875,1210066
2000-09-06,453.3653869628906,455.76922607421875,450.0,453.8461608886719,250.93003845214844,1899235
2000-09-07,452.8846130371094,455.2884521484375,447.5961608886719,453.8461608886719,250.93003845214844,1044095
2000-09-08,452.4038391113281,461.5384521484375,448.0769348144531,460.5769348144531,254.65158081054688,1414322
2000-09-11,457.69232177734375,462.01922607421875,451.44232177734375,459.1346130371094,253.8541717529297,1531075
2000-09-12,457.69232177734375,459.6153869628906,453.3653869628906,454.3269348144531,251.19593811035156,1323400
2000-09-13,452.4038391113281,458.6538391113281,450.48077392578125,454.3269348144531,251.19593811035156,988624
2000-09-14,455.2884521484375,456.73077392578125,448.55767822265625,453.8461608886719,250.93003845214844,1030224
2000-09-15,450.0,450.9615478515625,433.6538391113281,436.5384521484375,241.3607635498047,2631746
2000-09-18,436.05767822265625,449.0384521484375,435.5769348144531,442.30767822265625,244.5504913330078,1666769
2000-09-19,442.7884521484375,445.6730651855469,435.5769348144531,438.4615478515625,242.42396545410156,1545492
2000-09-20,435.5769348144531,438.94232177734375,423.0769348144531,435.5769348144531,240.82908630371094,1847547
2000-09-21,427.8846130371094,445.19232177734375,427.4038391113281,432.69232177734375,239.23414611816406,1393821
2000-09-22,445.19232177734375,446.1538391113281,424.0384521484375,440.8653869628906,243.75314331054688,1852487
2000-09-25,438.4615478515625,448.55767822265625,437.5,446.6346130371094,246.94284057617188,1430416
2000-09-26,438.94232177734375,452.4038391113281,438.94232177734375,446.1538391113281,246.67706298828125,1825824
2000-09-27,447.5961608886719,457.69232177734375,444.7115478515625,457.2115478515625,252.79086303710938,1908686
2000-09-28,455.2884521484375,459.6153869628906,450.9615478515625,453.8461608886719,250.93003845214844,1451411
2000-09-29,449.0384521484375,452.8846130371094,443.75,444.7115478515625,246.45184326171875,1392235
2000-10-02,446.1538391113281,452.8846130371094,444.23077392578125,450.0,249.3827362060547,1546363
2000-10-03,450.9615478515625,460.5769348144531,450.0,454.3269348144531,251.7805633544922,1589835
2000-10-04,452.8846130371094,459.6153869628906,450.9615478515625,452.8846130371094,250.98126220703125,1484496
2000-10-05,454.80767822265625,461.05767822265625,451.9230651855469,459.6153869628906,254.71139526367188,1531218
2000-10-06,457.69232177734375,461.05767822265625,444.7115478515625,457.2115478515625,253.37908935546875,1820715
2000-10-09,454.80767822265625,460.0961608886719,449.51922607421875,450.0,249.3827362060547,1259388
2000-10-10,451.9230651855469,455.2884521484375,442.7884521484375,446.6346130371094,247.51768493652344,1431014
2000-10-11,436.5384521484375,443.75,425.48077392578125,435.5769348144531,241.38967895507812,2406456
2000-10-12,435.0961608886719,439.4230651855469,415.3846130371094,419.23077392578125,232.33087158203125,2263170
2000-10-13,420.19232177734375,443.26922607421875,419.23077392578125,438.4615478515625,242.98828125,2021877
2000-10-16,438.4615478515625,445.19232177734375,435.5769348144531,444.23077392578125,246.18533325195312,1689246
2000-10-17,443.75,443.75,422.5961608886719,427.8846130371094,237.1266326904297,2191280
2000-10-18,413.4615478515625,429.3269348144531,406.73077392578125,426.9230651855469,236.59376525878906,2393963
2000-10-19,426.9230651855469,430.2884521484375,421.1538391113281,427.8846130371094,237.1266326904297,1714570
2000-10-20,421.1538391113281,425.0,397.1153869628906,400.9615478515625,222.20628356933594,2340013
2000-10-23,397.1153869628906,400.0,376.9230651855469,382.69232177734375,212.081787109375,9268909
2000-10-24,388.4615478515625,410.5769348144531,385.0961608886719,410.5769348144531,227.53504943847656,5979389
2000-10-25,410.5769348144531,414.4230651855469,400.9615478515625,407.2115478515625,225.6698760986328,3802812
2000-10-26,407.69232177734375,410.5769348144531,395.19232177734375,400.9615478515625,222.20628356933594,2427152
2000-10-27,405.2884521484375,409.1346130371094,398.55767822265625,401.9230651855469,222.73922729492188,2010320
2000-10-30,403.3653869628906,415.3846130371094,401.9230651855469,415.3846130371094,230.19927978515625,2370524
2000-10-31,416.3461608886719,422.5961608886719,413.94232177734375,421.6346130371094,233.6630096435547,2232373
2000-11-01,421.1538391113281,422.5961608886719,414.4230651855469,418.75,232.0645294189453,2067026
2000-11-02,417.30767822265625,423.0769348144531,411.5384521484375,412.98077392578125,228.8671875,1863966
2000-11-03,413.94232177734375,414.4230651855469,407.2115478515625,410.0961608886719,227.26852416992188,1568125
2000-11-06,412.01922607421875,419.7115478515625,410.0961608886719,419.23077392578125,232.33087158203125,1552811
2000-11-07,419.23077392578125,423.55767822265625,417.30767822265625,422.5961608886719,234.19581604003906,1258426
2000-11-08,422.1153869628906,425.0,416.3461608886719,419.7115478515625,232.59725952148438,1232738
2000-11-09,415.8653869628906,422.1153869628906,408.6538391113281,419.7115478515625,232.59725952148438,1598363
2000-11-10,413.4615478515625,422.5961608886719,409.6153869628906,414.4230651855469,229.66650390625,1592851
2000-11-13,400.0,409.6153869628906,388.4615478515625,395.6730651855469,219.2755584716797,2399605
2000-11-14,395.6730651855469,408.6538391113281,394.23077392578125,405.76922607421875,224.87074279785156,1911975
2000-11-15,402.8846130371094,408.1730651855469,396.6346130371094,403.8461608886719,223.80499267578125,1577719
2000-11-16,401.9230651855469,412.01922607421875,400.48077392578125,404.80767822265625,224.3377685546875,1340716
2000-11-17,405.2884521484375,411.05767822265625,393.75,399.0384521484375,221.1405487060547,1558401
2000-11-20,394.23077392578125,399.51922607421875,383.6538391113281,385.0961608886719,213.41404724121094,1923337
2000-11-21,385.0961608886719,396.6346130371094,385.0961608886719,390.3846130371094,216.34481811523438,1585220
2000-11-22,384.6153869628906,385.0961608886719,372.1153869628906,373.55767822265625,207.01950073242188,2889055
2000-11-24,380.76922607421875,383.1730651855469,377.4038391113281,379.80767822265625,210.4832000732422,819390
2000-11-27,385.5769348144531,390.8653869628906,377.8846130371094,377.8846130371094,209.41751098632812,2091180
2000-11-28,377.8846130371094,388.2211608886719,375.0,383.1730651855469,212.3480987548828,1925599
2000-11-29,378.8461608886719,391.8269348144531,376.9230651855469,382.2115478515625,211.8153839111328,1656200
2000-11-30,378.8461608886719,385.0961608886719,368.75,381.25,211.282470703125,2619383
2000-12-01,391.3461608886719,395.6730651855469,387.01922607421875,392.30767822265625,217.4105224609375,2366377
2000-12-04,392.30767822265625,399.0384521484375,390.8653869628906,397.1153869628906,220.0749053955078,1559155
2000-12-05,398.0769348144531,419.23077392578125,397.1153869628906,416.3461608886719,230.7322235107422,2598830
2000-12-06,412.01922607421875,416.3461608886719,406.73077392578125,414.9038391113281,229.93295288085938,2064231
2000-12-07,408.6538391113281,416.3461608886719,408.6538391113281,411.5384521484375,228.0679168701172,1346696
2000-12-08,419.23077392578125,427.4038391113281,417.7884521484375,424.51922607421875,235.26162719726562,2191605
2000-12-11,424.51922607421875,432.2115478515625,418.26922607421875,425.48077392578125,235.7945556640625,2137850
2000-12-12,414.4230651855469,423.55767822265625,402.4038391113281,406.25,225.13722229003906,3291587
2000-12-13,406.25,412.5,405.76922607421875,407.69232177734375,225.9364013671875,2283242
2000-12-14,405.76922607421875,406.25,395.6730651855469,395.6730651855469,219.2755584716797,2047526
2000-12-15,387.5,394.23077392578125,378.8461608886719,383.1730651855469,212.3480987548828,4666948
2000-12-18,388.94232177734375,395.6730651855469,388.4615478515625,392.30767822265625,217.4105224609375,1812369
2000-12-19,392.30767822265625,395.6730651855469,385.5769348144531,385.5769348144531,213.6804656982422,1999114
2000-12-20,373.55767822265625,380.2884521484375,364.9038391113281,364.9038391113281,202.22378540039062,2634372
2000-12-21,365.8653869628906,373.0769348144531,362.98077392578125,368.26922607421875,204.0886993408203,2557841
2000-12-22,370.19232177734375,379.80767822265625,368.26922607421875,375.9615478515625,208.351806640625,1520987
2000-12-26,374.0384521484375,380.2884521484375,369.7115478515625,379.3269348144531,210.21676635742188,1184794
2000-12-27,378.3653869628906,382.69232177734375,370.6730651855469,370.6730651855469,206.08969116210938,1590121
2000-12-28,376.44232177734375,378.3653869628906,366.3461608886719,372.5961608886719,207.15887451171875,1633060
2000-12-29,373.0769348144531,375.48077392578125,366.3461608886719,368.75,205.02041625976562,1427829
2001-01-02,359.6153869628906,360.5769348144531,327.8846130371094,336.5384521484375,187.11117553710938,4788901
2001-01-03,340.3846130371094,368.75,337.01922607421875,367.7884521484375,204.48582458496094,5096754
2001-01-04,363.94232177734375,375.0,362.5,369.7115478515625,205.5549774169922,3500432
2001-01-05,367.30767822265625,367.7884521484375,354.80767822265625,363.94232177734375,202.34747314453125,2962752
2001-01-08,363.4615478515625,363.4615478515625,343.26922607421875,350.48077392578125,194.8629608154297,3017417
2001-01-09,353.3653869628906,355.76922607421875,336.5384521484375,343.26922607421875,190.85348510742188,2608580
2001-01-10,339.4230651855469,347.1153869628906,332.2115478515625,343.75,191.12071228027344,3224689
2001-01-11,350.9615478515625,361.5384521484375,348.0769348144531,358.1730651855469,199.13980102539062,3067883
2001-01-12,360.0961608886719,361.05767822265625,346.1538391113281,351.44232177734375,195.39759826660156,2184377
2001-01-16,351.44232177734375,365.8653869628906,350.9615478515625,364.4230651855469,202.6147918701172,2568605
2001-01-17,369.23077392578125,373.0769348144531,357.2115478515625,359.1346130371094,199.67442321777344,3173560
2001-01-18,364.4230651855469,369.7115478515625,358.6538391113281,366.3461608886719,203.68397521972656,2507739
2001-01-19,367.7884521484375,370.19232177734375,358.6538391113281,361.5384521484375,201.01087951660156,2516813
2001-01-22,360.5769348144531,364.4230651855469,349.51922607421875,351.9230651855469,195.66481018066406,2689947
2001-01-23,357.69232177734375,362.5,354.80767822265625,359.1346130371094,199.67442321777344,2745808
2001-01-24,357.69232177734375,362.98077392578125,352.4038391113281,356.25,198.07057189941406,2488863
2001-01-25,356.73077392578125,362.98077392578125,352.4038391113281,353.3653869628906,196.4667510986328,2705573
2001-01-26,357.2115478515625,360.0961608886719,342.7884521484375,343.26922607421875,190.85348510742188,3491605
2001-01-29,345.1538391113281,355.76922607421875,338.4615478515625,341.3846130371094,189.80563354492188,2993536
2001-01-30,344.30767822265625,355.9230651855469,341.69232177734375,355.76922607421875,197.8033447265625,2579603
2001-01-31,359.6153869628906,361.1538391113281,350.4615478515625,353.69232177734375,196.64849853515625,2774993
2001-02-01,357.69232177734375,359.4615478515625,353.0769348144531,355.6153869628906,197.71768188476562,2286297
2001-02-02,355.76922607421875,360.76922607421875,352.69232177734375,356.0,197.93161010742188,2085265
2001-02-05,356.76922607421875,370.0,354.23077392578125,368.0769348144531,204.64614868164062,2840110
2001-02-06,368.0769348144531,369.9230651855469,363.0769348144531,366.1538391113281,203.57693481445312,2075138
2001-02-07,366.69232177734375,367.69232177734375,358.6153869628906,361.1538391113281,200.79702758789062,1694043
2001-02-08,367.30767822265625,370.3846130371094,361.76922607421875,362.6153869628906,201.60975646972656,2302105
2001-02-09,362.6153869628906,362.69232177734375,349.1538391113281,351.23077392578125,195.2799835205078,2402231
